211.000000,236.000000,6,168.000000,248.000000,7,86.000000,254.000000,1,104.000000,208.000000,5,147.000000,95.000000,5
316.000000,299.000000,2,336.000000,287.000000,6,420.000000,273.000000,9,449.000000,276.000000,3,408.000000,365.000000,7,411.000000,323.000000,4,381.000000,346.000000,7,322.000000,410.000000,1
162.000000,357.000000,5,165.000000,404.000000,1,127.000000,410.000000,6,128.000000,430.000000,5,101.000000,456.000000,6,117.000000,470.000000,6,135.000000,493.000000,1,169.000000,496.000000,3,275.000000,465.000000,1,265.000000,341.000000,2
266.000000,158.000000,3,297.000000,130.000000,6,319.000000,93.000000,7,488.000000,117.000000,7,462.000000,74.000000,1,362.000000,17.000000,7,332.000000,80.000000,8,199.000000,73.000000,7,153.000000,17.000000,1
358.000000,453.000000,8,370.000000,488.000000,5,459.000000,470.000000,9,459.000000,483.000000,5,415.000000,443.000000,1,390.000000,440.000000,5,494.000000,362.000000,3,460.000000,332.000000,9
